Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1340124,-,Albay,Philippines,13.13,123.74,8,91,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Pressure,Relative Humidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,4,30,26.5,1.1,1011,93.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,5,30,26.8,1.1,1011,92.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,6,30,27.4,1.4,1011,92.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,7,30,27.6,1.6,1012,91.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,8,30,28.2,2.1,1012,87.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,9,30,28.6,2.4,1011,82.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,10,30,29,2.7,1011,80.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,11,30,29.3,2.8,1011,79.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,12,30,29.5,2.7,1011,77.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,13,30,29.4,2.5,1010,77.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,14,30,29.1,2.3,1010,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,15,30,28.7,1.9,1010,81.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,16,30,28.2,1.6,1010,85.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,17,30,27.7,1.2,1011,89.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,18,30,27.3,1,1012,92.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,19,30,27.2,1,1012,92.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,20,30,27.1,1,1012,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,21,30,27.1,1.2,1013,93.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,22,30,27.1,1.4,1012,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,8,23,30,27.1,1.7,1011,94.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,0,30,27.1,1.9,1011,94.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,1,30,27.1,2.1,1010,95.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,2,30,27,2.4,1011,95.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,3,30,26.9,2.5,1011,95.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,4,30,26.7,2.3,1011,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,5,30,26.8,2.2,1012,92.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,6,30,27.3,2.5,1012,90.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,7,30,27.6,2.7,1012,87.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,8,30,28.6,2.9,1012,81.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,9,30,29.3,3,1011,76.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,10,30,30,3.3,1011,73.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,11,30,30.4,3.8,1010,71.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,12,30,30.5,4.1,1010,71.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,13,30,30.2,4.2,1010,73.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,14,30,29.7,3.9,1010,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,15,30,29.2,3.5,1010,79.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,16,30,28.6,3,1011,82.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,17,30,27.9,2.6,1011,87.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,18,30,27.6,2.5,1012,89.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,19,30,27.4,2.6,1012,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,20,30,27.3,2.6,1012,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,21,30,27.2,2.6,1012,89.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,22,30,27.1,2.5,1012,89.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,9,23,30,27,2.5,1012,90.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,0,30,27,2.4,1011,90.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,1,30,26.9,2.3,1011,91.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,2,30,26.8,2.3,1011,92.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,3,30,26.8,2.3,1010,92.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,4,30,26.9,2.4,1011,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,5,30,27.2,2.8,1011,90.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,6,30,27.9,3.3,1011,88.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,7,30,28.2,3.6,1011,87.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,8,30,29.4,4.2,1012,80.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,9,30,30,4.5,1012,76.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,10,30,30.3,4.7,1011,74.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,11,30,30.4,4.8,1011,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,12,30,30.3,5,1010,74.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,13,30,30,5,1010,75.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,14,30,29.7,4.9,1010,76.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,15,30,29.2,4.6,1010,79.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,16,30,28.6,4,1011,83.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,17,30,27.9,3.4,1011,87.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,18,30,27.5,3,1012,89.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,19,30,27.4,2.8,1012,90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,20,30,27.3,2.6,1012,91.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,21,30,27.3,2.6,1013,91.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,22,30,27.2,2.6,1012,92.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,10,23,30,27.2,2.7,1012,92.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,0,30,27.1,2.9,1011,92.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,1,30,27,3.1,1011,93.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,2,30,26.9,3.1,1011,93.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,3,30,26.9,3,1011,93.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,4,30,27,2.9,1011,93.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,5,30,27.4,3,1011,91.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,6,30,28,3.4,1012,89.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,7,30,28.4,3.7,1012,87.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,8,30,29.2,4,1012,82.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,9,30,29.6,4,1012,79.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,10,30,29.9,4,1012,77.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,11,30,30,4.1,1011,76.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,12,30,29.9,4,1011,77.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,13,30,29.6,3.9,1011,79.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,14,30,29.2,3.6,1011,81.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,15,30,28.7,3.2,1011,85.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,16,30,28.2,2.7,1011,89.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,17,30,27.8,2.4,1012,92.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,18,30,27.6,2.4,1012,93.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,19,30,27.6,2.6,1013,94.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,20,30,27.5,2.8,1013,94.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,21,30,27.4,2.7,1013,95.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,22,30,27.3,2.5,1012,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,11,23,30,27.2,2.4,1012,94.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,0,30,27.1,2.5,1012,94.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,1,30,27,2.3,1012,94.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,2,30,26.9,1.7,1012,95.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,3,30,26.8,1.2,1012,95.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,4,30,26.7,0.7,1012,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,5,30,26.9,0.6,1012,91.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,6,30,27.2,1.5,1012,93.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,7,30,27.4,2.1,1012,92.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,8,30,27.7,3.5,1012,91.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,9,30,27.9,4,1012,89.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,10,30,28,4.2,1012,87.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,11,30,28.1,4.3,1011,86.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,12,30,28.2,4.2,1011,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,13,30,28.2,4.1,1011,86.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,14,30,28.1,3.9,1010,86.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,15,30,27.9,3.6,1010,88.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,16,30,27.5,3.1,1010,90.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,17,30,27.2,2.5,1011,93.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,18,30,27,2.3,1012,94.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,19,30,27,2.3,1012,95.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,20,30,26.9,2.4,1013,95.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,21,30,26.8,2.3,1013,95.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,22,30,26.7,2.2,1013,94.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,12,23,30,26.5,2.1,1012,95.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,0,30,26.4,2,1012,94.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,1,30,26.4,1.8,1011,94.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,2,30,26.3,1.7,1011,94.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,3,30,26.3,1.7,1011,94.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,4,30,26.3,1.6,1011,94.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,5,30,26.6,1.8,1011,92.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,6,30,27.3,2,1012,90.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,7,30,27.5,2.2,1012,89.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,8,30,28.3,2.5,1012,84.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,9,30,28.6,2.6,1012,82.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,10,30,28.7,2.7,1012,81.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,11,30,28.8,2.8,1012,80.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,12,30,28.8,2.9,1011,81.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,13,30,28.6,2.9,1011,82.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,14,30,28.4,2.6,1010,83.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,15,30,28.1,2.3,1010,86.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,16,30,27.7,2,1010,89.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,17,30,27.3,1.7,1011,92.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,18,30,27,1.6,1011,93.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,19,30,26.9,1.6,1012,93.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,20,30,26.8,1.5,1012,93.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,21,30,26.7,1.6,1012,94.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,22,30,26.7,1.8,1012,94.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,13,23,30,26.8,2,1011,94.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,0,30,26.8,2.2,1010,95.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,1,30,26.9,2.3,1010,95.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,2,30,27,2.5,1010,94.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,3,30,27,2.6,1010,94.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,4,30,26.9,2.6,1010,94.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,5,30,27.1,2.7,1010,93.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,6,30,27.6,3,1011,91.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,7,30,27.9,3.1,1011,90.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,8,30,28.9,3.3,1012,83.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,9,30,29.5,3.4,1012,78.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,10,30,29.8,3.4,1011,77.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,11,30,30,3.5,1011,75.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,12,30,30,3.5,1010,75.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,13,30,29.9,3.5,1010,76.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,14,30,29.6,3.4,1010,77.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,15,30,29.1,3.1,1010,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,16,30,28.5,2.5,1011,85.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,17,30,27.9,2.1,1011,90.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,18,30,27.5,2,1011,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,19,30,27.5,2.3,1012,92.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,20,30,27.4,2.4,1012,92.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,21,30,27.4,2.6,1012,92.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,22,30,27.3,2.7,1012,92.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,14,23,30,27.2,2.7,1011,93.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,0,30,27.1,2.6,1011,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,1,30,27.1,2.5,1010,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,2,30,27,2.4,1010,94.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,3,30,27,2.5,1010,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,4,30,27,2.5,1010,93.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,5,30,27.2,2.8,1011,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,6,30,27.6,3.2,1011,91.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,7,30,27.8,3.5,1011,90.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,8,30,28.5,4,1011,86.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,9,30,29,4.4,1011,82.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,10,30,29.2,4.6,1011,81.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,11,30,29.2,4.8,1010,81.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,12,30,29.1,4.8,1010,82.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,13,30,28.9,4.6,1009,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,14,30,28.7,4.4,1009,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,15,30,28.5,4.2,1009,86.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,16,30,28.2,4,1009,89.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,17,30,27.9,3.8,1010,92.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,18,30,27.7,3.6,1010,94.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,19,30,27.6,3.3,1010,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,20,30,27.6,3.3,1011,94.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,21,30,27.6,3.7,1011,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,22,30,27.6,4.2,1010,94.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,15,23,30,27.5,4.3,1010,94.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,0,30,27.3,4.2,1009,94.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,1,30,27.1,4.1,1009,93.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,2,30,27,3.8,1009,93.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,3,30,26.9,3.6,1009,93.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,4,30,26.9,3.4,1009,93.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,5,30,27,3.5,1009,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,6,30,27.4,3.8,1010,91.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,7,30,27.6,4,1010,90.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,8,30,27.9,4.3,1010,89.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,9,30,27.9,4.2,1009,87.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,10,30,28,4.6,1008,86.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,11,30,28.3,5.8,1007,86.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,12,30,28.5,6.8,1007,87.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,13,30,28.4,6.7,1007,87.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,14,30,28.1,6.2,1007,87.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,15,30,27.8,5.7,1007,88.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,16,30,27.6,5.5,1008,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,17,30,27.4,5.5,1008,90.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,18,30,27.2,5.5,1009,90.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,19,30,27,5.3,1010,90.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,20,30,26.9,5,1010,89.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,21,30,26.8,4.6,1010,89.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,22,30,26.7,4.4,1010,89.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,16,23,30,26.6,4.3,1010,90.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,7,17,0,30,26.6,4.3,1009,90.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
